target,source
https://docs.ogc.org/is/23-001/23-001.html#_req_geojson_mediatype-write,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/geojson/mediatype-write
https://docs.ogc.org/is/23-001/23-001.html#_req_geojson_relation-types,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/geojson/relation-types
https://docs.ogc.org/is/23-001/23-001.html#_req_geojson_feature-attribute-mapping,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/geojson/feature-attribute-mapping
https://docs.ogc.org/is/23-001/23-001.html#_req_geojson_system-schema,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/geojson/system-schema
https://docs.ogc.org/is/23-001/23-001.html#_req_geojson_system-mappings,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/geojson/system-mappings
https://docs.ogc.org/is/23-001/23-001.html#_req_geojson_deployment-schema,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/geojson/deployment-schema
https://docs.ogc.org/is/23-001/23-001.html#_req_geojson_deployment-mappings,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/geojson/deployment-mappings
https://docs.ogc.org/is/23-001/23-001.html#_req_geojson_procedure-schema,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/geojson/procedure-schema
https://docs.ogc.org/is/23-001/23-001.html#_req_geojson_procedure-mappings,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/geojson/procedure-mappings
https://docs.ogc.org/is/23-001/23-001.html#_req_geojson_sf-schema,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/geojson/sf-schema
https://docs.ogc.org/is/23-001/23-001.html#_req_geojson_sf-mappings,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/geojson/sf-mappings
https://docs.ogc.org/is/23-001/23-001.html#_req_sensorml,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/sensorml
https://docs.ogc.org/is/23-001/23-001.html#_req_sensorml_mediatype-read,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/sensorml/mediatype-read
https://docs.ogc.org/is/23-001/23-001.html#_req_sensorml_mediatype-write,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/sensorml/mediatype-write
https://docs.ogc.org/is/23-001/23-001.html#_req_sensorml_relation-types,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/sensorml/relation-types
https://docs.ogc.org/is/23-001/23-001.html#_req_sensorml_resource-id,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/sensorml/resource-id
https://docs.ogc.org/is/23-001/23-001.html#_req_sensorml_feature-attribute-mapping,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/sensorml/feature-attribute-mapping
https://docs.ogc.org/is/23-001/23-001.html#_req_sensorml_system-schema,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/sensorml/system-schema
https://docs.ogc.org/is/23-001/23-001.html#_req_sensorml_system-sml-class,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/sensorml/system-sml-class
https://docs.ogc.org/is/23-001/23-001.html#_req_sensorml_system-mappings,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/sensorml/system-mappings
https://docs.ogc.org/is/23-001/23-001.html#_req_sensorml_deployment-schema,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/sensorml/deployment-schema
https://docs.ogc.org/is/23-001/23-001.html#_req_sensorml_deployment-mappings,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/sensorml/deployment-mappings
https://docs.ogc.org/is/23-001/23-001.html#_req_sensorml_procedure-schema,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/sensorml/procedure-schema
https://docs.ogc.org/is/23-001/23-001.html#_req_sensorml_procedure-sml-class,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/sensorml/procedure-sml-class
https://docs.ogc.org/is/23-001/23-001.html#_req_sensorml_procedure-mappings,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/sensorml/procedure-mappings
https://docs.ogc.org/is/23-001/23-001.html#_req_sensorml_property-schema,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/sensorml/property-schema
https://docs.ogc.org/is/23-001/23-001.html#_req_sensorml_property-mappings,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/req/sensorml/property-mappings
https://docs.ogc.org/is/23-001/23-001.html#_conf_api-common_canonical-resources,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/api-common/canonical-resources
https://docs.ogc.org/is/23-001/23-001.html#_conf_api-common_collection-items,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/api-common/collection-items
https://docs.ogc.org/is/23-001/23-001.html#_conf_api-common,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/api-common
https://docs.ogc.org/is/23-001/23-001.html#_conf_api-common_resource-ids,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/api-common/resource-ids
https://docs.ogc.org/is/23-001/23-001.html#_conf_api-common_resource-uids,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/api-common/resource-uids
https://docs.ogc.org/is/23-001/23-001.html#_conf_api-common_resource-uids-types,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/api-common/resource-uids-types
https://docs.ogc.org/is/23-001/23-001.html#_conf_api-common_datetime,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/api-common/datetime
https://docs.ogc.org/is/23-001/23-001.html#_conf_system,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/system
https://docs.ogc.org/is/23-001/23-001.html#_conf_system_location,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/system/location
https://docs.ogc.org/is/23-001/23-001.html#_conf_system_location-time,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/system/location-time
https://docs.ogc.org/is/23-001/23-001.html#_conf_system_canonical-url,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/system/canonical-url
https://docs.ogc.org/is/23-001/23-001.html#_conf_system_resources-endpoint,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/system/resources-endpoint
https://docs.ogc.org/is/23-001/23-001.html#_conf_system_canonical-endpoint,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/system/canonical-endpoint
https://docs.ogc.org/is/23-001/23-001.html#_conf_system_collections,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/system/collections
https://docs.ogc.org/is/23-001/23-001.html#_conf_subsystem,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/subsystem
https://docs.ogc.org/is/23-001/23-001.html#_conf_subsystem_collection,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/subsystem/collection
https://docs.ogc.org/is/23-001/23-001.html#_conf_subsystem_recursive-param,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/subsystem/recursive-param
https://docs.ogc.org/is/23-001/23-001.html#_conf_subsystem_recursive-search-systems,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/subsystem/recursive-search-systems
https://docs.ogc.org/is/23-001/23-001.html#_conf_subsystem_recursive-search-subsystems,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/subsystem/recursive-search-subsystems
https://docs.ogc.org/is/23-001/23-001.html#_conf_subsystem_recursive-assoc,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/subsystem/recursive-assoc
https://docs.ogc.org/is/23-001/23-001.html#_conf_deployment,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/deployment
https://docs.ogc.org/is/23-001/23-001.html#_conf_deployment_canonical-url,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/deployment/canonical-url
https://docs.ogc.org/is/23-001/23-001.html#_conf_deployment_resources-endpoint,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/deployment/resources-endpoint
https://docs.ogc.org/is/23-001/23-001.html#_conf_deployment_canonical-endpoint,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/deployment/canonical-endpoint
https://docs.ogc.org/is/23-001/23-001.html#_conf_deployment_collections,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/deployment/collections
https://docs.ogc.org/is/23-001/23-001.html#_conf_deployment_ref-from-system,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/deployment/ref-from-system
https://docs.ogc.org/is/23-001/23-001.html#_conf_subdeployment,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/subdeployment
https://docs.ogc.org/is/23-001/23-001.html#_conf_subdeployment_collection,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/subdeployment/collection
https://docs.ogc.org/is/23-001/23-001.html#_conf_subdeployment_recursive-param,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/subdeployment/recursive-param
https://docs.ogc.org/is/23-001/23-001.html#_conf_subdeployment_recursive-search-deployments,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/subdeployment/recursive-search-deployments
https://docs.ogc.org/is/23-001/23-001.html#_conf_subdeployment_recursive-search-subdeployments,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/subdeployment/recursive-search-subdeployments
https://docs.ogc.org/is/23-001/23-001.html#_conf_subdeployment_recursive-assoc,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/subdeployment/recursive-assoc
https://docs.ogc.org/is/23-001/23-001.html#_conf_procedure,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/procedure
https://docs.ogc.org/is/23-001/23-001.html#_conf_procedure_location,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/procedure/location
https://docs.ogc.org/is/23-001/23-001.html#_conf_procedure_canonical-url,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/procedure/canonical-url
https://docs.ogc.org/is/23-001/23-001.html#_conf_procedure_resources-endpoint,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/procedure/resources-endpoint
https://docs.ogc.org/is/23-001/23-001.html#_conf_procedure_canonical-endpoint,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/procedure/canonical-endpoint
https://docs.ogc.org/is/23-001/23-001.html#_conf_procedure_collections,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/procedure/collections
https://docs.ogc.org/is/23-001/23-001.html#_conf_sf,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/sf
https://docs.ogc.org/is/23-001/23-001.html#_conf_sf_canonical-url,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/sf/canonical-url
https://docs.ogc.org/is/23-001/23-001.html#_conf_sf_resources-endpoint,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/sf/resources-endpoint
https://docs.ogc.org/is/23-001/23-001.html#_conf_sf_canonical-endpoint,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/sf/canonical-endpoint
https://docs.ogc.org/is/23-001/23-001.html#_conf_sf_collections,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/sf/collections
