target,source
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf_mf-op-get,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/mf-get
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf_mf-op-delete,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/mf-delete
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf-response-get,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/mf-get-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf-response-delete,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/mf-delete-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf_leaf-parameter-definition,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/param-leaf-definition
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf_leaf-parameter-response,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/param-leaf-response
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf-tgsequence-op-get,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/tgsequence-get
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf-tgsequence-op-post,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/tgsequence-post
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf-tgsequence-response-get,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/tgsequence-get-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf-tgsequence-response-post,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/tgsequence-post-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf_mandatory-temporalprimitivegeometry,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/tpgeometry-mandatory
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf-tpgeometry-op-delete,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/tpgeometry-delete
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf-tpgeometry-response-delete,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/tpgeometry-delete-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf-tpgeometry-query-op-get,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/tpgeometry-query
https://docs.ogc.org/is/22-003r3/22-003r3.html#per_mf-tpgeometry-query-op-get,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/per/movingfeatures/tpgeometry-query
