target,source
https://docs.ogc.org/is/21-045r1/21-045r1.html#core_place-geometries,http://www.opengis.net/spec/json-fg-1/1.0/req/core/place-geometries
https://docs.ogc.org/is/21-045r1/21-045r1.html#core_same-crs,http://www.opengis.net/spec/json-fg-1/1.0/req/core/same-crs
https://docs.ogc.org/is/21-045r1/21-045r1.html#core_fallback,http://www.opengis.net/spec/json-fg-1/1.0/req/core/fallback
https://docs.ogc.org/is/21-045r1/21-045r1.html#core_axis-order,http://www.opengis.net/spec/json-fg-1/1.0/req/core/axis-order
https://docs.ogc.org/is/21-045r1/21-045r1.html#core_place-crs,http://www.opengis.net/spec/json-fg-1/1.0/rec/core/place-crs
https://docs.ogc.org/is/21-045r1/21-045r1.html#rc_polyhedra,http://www.opengis.net/spec/json-fg-1/1.0/req/polyhedra
https://docs.ogc.org/is/21-045r1/21-045r1.html#polyhedra_metadata,http://www.opengis.net/spec/json-fg-1/1.0/req/polyhedra/metadata
https://docs.ogc.org/is/21-045r1/21-045r1.html#polyhedra_coordinates,http://www.opengis.net/spec/json-fg-1/1.0/req/polyhedra/coordinates
https://docs.ogc.org/is/21-045r1/21-045r1.html#polyhedra_valid-geometry,http://www.opengis.net/spec/json-fg-1/1.0/req/polyhedra/valid-geometry
https://docs.ogc.org/is/21-045r1/21-045r1.html#rc_prisms,http://www.opengis.net/spec/json-fg-1/1.0/req/prisms
https://docs.ogc.org/is/21-045r1/21-045r1.html#prisms_metadata,http://www.opengis.net/spec/json-fg-1/1.0/req/prisms/metadata
https://docs.ogc.org/is/21-045r1/21-045r1.html#prisms_coordinates,http://www.opengis.net/spec/json-fg-1/1.0/req/prisms/coordinates
https://docs.ogc.org/is/21-045r1/21-045r1.html#rc_circular-arcs,http://www.opengis.net/spec/json-fg-1/1.0/req/circular-arcs
https://docs.ogc.org/is/21-045r1/21-045r1.html#circular-arcs_metadata,http://www.opengis.net/spec/json-fg-1/1.0/req/circular-arcs/metadata
https://docs.ogc.org/is/21-045r1/21-045r1.html#circular-arcs_valid-geometry,http://www.opengis.net/spec/json-fg-1/1.0/req/circular-arcs/valid-geometry
https://docs.ogc.org/is/21-045r1/21-045r1.html#rc_measures,http://www.opengis.net/spec/json-fg-1/1.0/req/measures
https://docs.ogc.org/is/21-045r1/21-045r1.html#measures_metadata,http://www.opengis.net/spec/json-fg-1/1.0/req/measures/metadata
https://docs.ogc.org/is/21-045r1/21-045r1.html#measures_coordinates,http://www.opengis.net/spec/json-fg-1/1.0/req/measures/coordinates
https://docs.ogc.org/is/21-045r1/21-045r1.html#measures_sub-geometries,http://www.opengis.net/spec/json-fg-1/1.0/req/measures/sub-geometries
https://docs.ogc.org/is/21-045r1/21-045r1.html#rc_types-schemas,http://www.opengis.net/spec/json-fg-1/1.0/req/types-schemas
https://docs.ogc.org/is/21-045r1/21-045r1.html#types-schemas_metadata,http://www.opengis.net/spec/json-fg-1/1.0/req/types-schemas/metadata
https://docs.ogc.org/is/21-045r1/21-045r1.html#types-schemas_feature-type,http://www.opengis.net/spec/json-fg-1/1.0/req/types-schemas/feature-type
https://docs.ogc.org/is/21-045r1/21-045r1.html#types-schemas_geometry-dimension,http://www.opengis.net/spec/json-fg-1/1.0/req/types-schemas/geometry-dimension
https://docs.ogc.org/is/21-045r1/21-045r1.html#types-schemas_homogeneous-collection,http://www.opengis.net/spec/json-fg-1/1.0/rec/types-schemas/homogeneous-collection
https://docs.ogc.org/is/21-045r1/21-045r1.html#types-schemas_feature-schemas,http://www.opengis.net/spec/json-fg-1/1.0/req/types-schemas/feature-schemas
https://docs.ogc.org/is/21-045r1/21-045r1.html#types-schemas_single-feature-schema,http://www.opengis.net/spec/json-fg-1/1.0/req/types-schemas/single-feature-schema
https://docs.ogc.org/is/21-045r1/21-045r1.html#rc_profiles,http://www.opengis.net/spec/json-fg-1/1.0/req/profiles
https://docs.ogc.org/is/21-045r1/21-045r1.html#profile-rfc7946,http://www.opengis.net/spec/json-fg-1/1.0/req/profiles/rfc7946
https://docs.ogc.org/is/21-045r1/21-045r1.html#profile-rfc7946,http://www.opengis.net/spec/json-fg-1/1.0/per/profiles/rfc7946
https://docs.ogc.org/is/21-045r1/21-045r1.html#profile-jsonfg,http://www.opengis.net/spec/json-fg-1/1.0/req/profiles/jsonfg
https://docs.ogc.org/is/21-045r1/21-045r1.html#profile-jsonfg-plus,http://www.opengis.net/spec/json-fg-1/1.0/req/profiles/jsonfg-plus
https://docs.ogc.org/is/21-045r1/21-045r1.html#profile-jsonfg-plus,http://www.opengis.net/spec/json-fg-1/1.0/rec/profiles/properties
https://docs.ogc.org/is/21-045r1/21-045r1.html#rc_api,http://www.opengis.net/spec/json-fg-1/1.0/req/api
https://docs.ogc.org/is/21-045r1/21-045r1.html#api_profile-parameter,http://www.opengis.net/spec/json-fg-1/1.0/req/api/profile-parameter
https://docs.ogc.org/is/21-045r1/21-045r1.html#api_profile-default,http://www.opengis.net/spec/json-fg-1/1.0/rec/api/profile-default
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_core_schema-valid,http://www.opengis.net/spec/json-fg-1/1.0/conf/core/schema-valid
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_core_metadata-geometry-extension,http://www.opengis.net/spec/json-fg-1/1.0/conf/core/metadata-geometry-extension
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_core_metadata-measures,http://www.opengis.net/spec/json-fg-1/1.0/conf/core/metadata-measures
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_core_metadata-types-schemas,http://www.opengis.net/spec/json-fg-1/1.0/conf/core/metadata-types-schemas
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_core_interval-start-end,http://www.opengis.net/spec/json-fg-1/1.0/conf/core/interval-start-end
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_core_instant-and-interval-a,http://www.opengis.net/spec/json-fg-1/1.0/conf/core/instant-and-interval-a
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_core_instant-and-interval-bc,http://www.opengis.net/spec/json-fg-1/1.0/conf/core/instant-and-interval-bc
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_core_instant-and-interval-de,http://www.opengis.net/spec/json-fg-1/1.0/conf/core/instant-and-interval-de
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_core_coordinate-dimension-geometry,http://www.opengis.net/spec/json-fg-1/1.0/conf/core/coordinate-dimension-geometry
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_core_coordinate-dimension-place,http://www.opengis.net/spec/json-fg-1/1.0/conf/core/coordinate-dimension-place
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_core_geometry-wgs84,http://www.opengis.net/spec/json-fg-1/1.0/conf/core/geometry-wgs84
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_core_geometry-no-jsonfg-extension,http://www.opengis.net/spec/json-fg-1/1.0/conf/core/geometry-no-jsonfg-extension
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_core_valid-geometry,http://www.opengis.net/spec/json-fg-1/1.0/conf/core/valid-geometry
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_core_place-geometries,http://www.opengis.net/spec/json-fg-1/1.0/conf/core/place-geometries
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_core_axis-order,http://www.opengis.net/spec/json-fg-1/1.0/conf/core/axis-order
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_polyhedra_coordinates,http://www.opengis.net/spec/json-fg-1/1.0/conf/polyhedra/coordinates
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_polyhedra_valid-geometry,http://www.opengis.net/spec/json-fg-1/1.0/conf/polyhedra/valid-geometry
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_prisms_coordinates,http://www.opengis.net/spec/json-fg-1/1.0/conf/prisms/coordinates
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_circular-arcs_valid-geometry-circular-string,http://www.opengis.net/spec/json-fg-1/1.0/conf/circular-arcs/valid-geometry-circular-string
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_circular-arcs_valid-geometry-compound-curve,http://www.opengis.net/spec/json-fg-1/1.0/conf/circular-arcs/valid-geometry-compound-curve
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_circular-arcs_valid-geometry-curve-polygon,http://www.opengis.net/spec/json-fg-1/1.0/conf/circular-arcs/valid-geometry-curve-polygon
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_measures_coordinates,http://www.opengis.net/spec/json-fg-1/1.0/conf/measures/coordinates
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_types-schemas_feature-type-1,http://www.opengis.net/spec/json-fg-1/1.0/conf/types-schemas/feature-type-1
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_types-schemas_feature-type-2,http://www.opengis.net/spec/json-fg-1/1.0/conf/types-schemas/feature-type-2
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_types-schemas_geometry-dimension,http://www.opengis.net/spec/json-fg-1/1.0/conf/types-schemas/geometry-dimension
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_types-schemas_feature-schemas,http://www.opengis.net/spec/json-fg-1/1.0/conf/types-schemas/feature-schemas
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_types-schemas_single-feature-schema,http://www.opengis.net/spec/json-fg-1/1.0/conf/types-schemas/single-feature-schema
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_profiles_rfc7946,http://www.opengis.net/spec/json-fg-1/1.0/conf/profiles/rfc7946
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_profiles_json-fg,http://www.opengis.net/spec/json-fg-1/1.0/conf/profiles/json-fg
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_profiles_jsonfg-plus,http://www.opengis.net/spec/json-fg-1/1.0/conf/profiles/jsonfg-plus
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_api_profile-parameter-rfc7946,http://www.opengis.net/spec/json-fg-1/1.0/conf/api/profile-parameter-rfc7946
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_api_profile-parameter-jsonfg,http://www.opengis.net/spec/json-fg-1/1.0/conf/api/profile-parameter-jsonfg
https://docs.ogc.org/is/21-045r1/21-045r1.html#conf_api_profile-parameter-jsonfg,http://www.opengis.net/spec/json-fg-1/1.0/conf/profiles/jsonfg
