timestamp,target,source,type
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#req_projection-crs-proj-method,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/projection/crs-proj-method,requirement
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#req_projection-crs-proj-params,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/projection/crs-proj-params,requirement
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#req_projection-crs-proj-center-definition,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/projection/crs-proj-center-definition,requirement
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#req_projection-crs-datum,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/projection/crs-datum,requirement
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#req_projection-response-headers,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/projection/response-headers,requirement
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#req_projection-projections-resource,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/projection/projections-resource,requirement
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#req_projection-projections-response,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/projection/projections-response,requirement
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#rc_table_collection,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/collection-map,requirements_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#rec_collection-map_api-common,https://www.opengis.net/spec/ogcapi-maps-1/1.0/rec/collection-map/api-common,Recommendation 15
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#req_collection-map_desc-links,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/collection-map/desc-links,requirement
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#per_collection-map_desc-links,https://www.opengis.net/spec/ogcapi-maps-1/1.0/per/collection-map/desc-links,Permission 7
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#req_collection-map_desc-crs,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/collection-map/desc-crs,requirement
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#rec_collection-map_storage-epoch,https://www.opengis.net/spec/ogcapi-maps-1/1.0/rec/collection-map/storage-epoch,Recommendation 16
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#req_collection-map_map-operation,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/collection-map/map-operation,requirement
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#rc_table_dataset,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/dataset-map,requirements_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#req_dataset-map_landingpage,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/dataset-map/landingpage,requirement
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#req_dataset-map_desc-extent,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/dataset-map/desc-extent,requirement
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#req_dataset-map_desc-crs,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/dataset-map/desc-crs,requirement
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#rec_dataset_storage-epoch,https://www.opengis.net/spec/ogcapi-maps-1/1.0/rec/dataset/storage-epoch,Recommendation 17
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#req_dataset-map_operation,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/dataset-map/operation,requirement
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#rec_dataset-map_geodata-selection,https://www.opengis.net/spec/ogcapi-maps-1/1.0/rec/dataset-map/geodata-selection,Recommendation 18
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#per_dataset-map_geodata-selection,https://www.opengis.net/spec/ogcapi-maps-1/1.0/per/dataset-map/geodata-selection,Permission 8
