200,http://www.opengis.net/def/function/geosparql/maxy_output
200,http://www.opengis.net/def/function/geosparql/maxy_param1
200,http://www.opengis.net/def/function/geosparql/maxz_output
200,http://www.opengis.net/def/function/geosparql/maxz_param1
200,http://www.opengis.net/def/function/geosparql/metricArea_output
200,http://www.opengis.net/def/function/geosparql/metricArea_param1
200,http://www.opengis.net/def/function/geosparql/metricBuffer_output
200,http://www.opengis.net/def/function/geosparql/metricBuffer_param1
200,http://www.opengis.net/def/function/geosparql/metricBuffer_param2
200,http://www.opengis.net/def/function/geosparql/metricDistance_output
200,http://www.opengis.net/def/function/geosparql/metricDistance_param1
200,http://www.opengis.net/def/function/geosparql/metricDistance_param2
200,http://www.opengis.net/def/function/geosparql/metricLength_output
200,http://www.opengis.net/def/function/geosparql/metricLength_param1
200,http://www.opengis.net/def/function/geosparql/metricPerimeter_output
200,http://www.opengis.net/def/function/geosparql/metricPerimeter_param1
200,http://www.opengis.net/def/function/geosparql/minx_output
200,http://www.opengis.net/def/function/geosparql/minx_param1
200,http://www.opengis.net/def/function/geosparql/miny_output
200,http://www.opengis.net/def/function/geosparql/miny_param1
200,http://www.opengis.net/def/function/geosparql/minz_output
200,http://www.opengis.net/def/function/geosparql/minz_param1
200,http://www.opengis.net/def/function/geosparql/numGeometries_output
200,http://www.opengis.net/def/function/geosparql/numGeometries_param1
200,http://www.opengis.net/def/function/geosparql/perimeter_output
200,http://www.opengis.net/def/function/geosparql/perimeter_param1
200,http://www.opengis.net/def/function/geosparql/perimeter_param2
200,http://www.opengis.net/def/function/geosparql/transform_output
200,http://www.opengis.net/def/function/geosparql/transform_param1
200,http://www.opengis.net/def/function/geosparql/transform_param2
200,http://www.opengis.net/def/function/geosparql/boundary_output
200,http://www.opengis.net/def/function/geosparql/boundary_param1
200,http://www.opengis.net/def/function/geosparql/buffer_output
200,http://www.opengis.net/def/function/geosparql/buffer_param1
200,http://www.opengis.net/def/function/geosparql/buffer_param2
200,http://www.opengis.net/def/function/geosparql/buffer_param3
200,http://www.opengis.net/def/function/geosparql/convexHull_output
200,http://www.opengis.net/def/function/geosparql/convexHull_param1
200,http://www.opengis.net/def/function/geosparql/difference_output
200,http://www.opengis.net/def/function/geosparql/difference_param1
200,http://www.opengis.net/def/function/geosparql/difference_param2
